fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max,invasion_risk_score
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,invasive,planktivore,5.666667,25.1,12.0,,,9.586870127297926,9.631377513084614,2.682191680990768,3.0922465606799334,3.03,,3439.0,15000.0,Rybinsk Reservoir (Volga),7.2,8.2,0.0,0.5,5.0,10.0,1.0,5.0,3.0,60.0,0.0,25.0,0.9
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,invasive,planktivore,5.666667,25.1,12.0,,,9.566932957773204,9.628891733966562,2.660117662764628,3.0954154679406374,3.03,,3439.0,15000.0,Kakhovka Reservoir ,7.0,8.2,0.5,4.0,2.0,8.0,2.0,8.0,10.0,150.0,0.0,27.0,0.9
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,15.0,26.0,11.0,11.0,4.040352002913073,3.247966953650536,2.98,,3439.0,15000.0,Ganga (Varanasi ghats),7.0,7.5,0.0,0.5,5.8,7.3,16.0,22.4,400.0,1200.0,15.0,26.0,0.25
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.497601442718162,9.579906721441665,2.9835931488946947,3.0646785099894327,2.98,,3439.0,15000.0,"Teesta (barrage region, Lalmonirhat)",7.1,7.7,0.0,0.5,6.5,8.1,3.8423195648553694,7.800155772610798,8.233431878974194,141.29281168612317,21.67,32.03,0.25
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.469972329089314,9.593200248973307,2.667078391525849,3.093795864006983,2.98,,3439.0,15000.0,Old Brahmaputra (Mymensingh / lower reaches),7.1,7.8,0.0,0.5,0.66,6.5,21.0,138.0,45.0,250.0,15.0,26.0,0.25
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.520066733514296,9.590454095250298,2.929951380508156,3.073646284724781,2.98,,3439.0,15000.0,River Swat (Charsadda / Khiali),6.9,7.8,0.0,0.5,5.8,6.0,2.449786306142368,3.819089378802125,5.2469814541460105,199.2372322963276,15.0,30.0,0.25
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30.0,11.0,18.0,22.0,4.0,4.0,2.490117332202717,3.0538512281099908,2.92,,3439.0,15000.0,"Dal Lake (Srinagar, Kashmir)",7.3,8.8,0.0,0.0,5.2,8.6,31.0,31.0,5.0,21.0,4.0,24.0,0.7
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30.0,11.0,,,9.458325675215638,9.58203275108336,3.019851361353323,3.050491721283711,2.92,,3439.0,15000.0,Ganges River,7.53,8.69,0.0,0.0,2.0,15.4,2.1,5.9,3.7,523.0,15.0,31.0,0.7
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30.0,11.0,,,9.538287253419142,9.575712614820851,2.634976051587952,3.076622525618665,2.92,,3439.0,15000.0,Old Brahmaputra River (Jamálpur / Chittagong region studies),7.1,7.8,0.0,0.0,0.66,2.9,21.0,138.0,11.786742714585449,-1.1569515972606157,23.0,24.0,0.7
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30.0,11.0,,,9.535649641241967,9.60740674845018,2.816104440031182,3.0696181068490365,2.92,,3439.0,15000.0,"Indus River (sampling sites, Pakistan)",7.4,7.5,0.0,0.0,4.5,7.0,0.5,0.5,1.2,19.7,12.0,31.0,0.7
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30.0,11.0,,,9.4699708306914,9.592070805193618,2.9506651407411955,3.065242835506839,2.92,,3439.0,15000.0,Mahanadi River (Cuttack / Odisha monitoring sites),8.0,8.0,0.0,0.0,3.9,5.8,1.0,1.0,28.0,30.0,23.0,28.0,0.7
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.69762425426954,9.596347335963303,2.8,2.8,,,3439.0,15000.0,Sakarya River basin,7.83,8.43,3.1945474286397872,4.28649530925881,8.97,8.97,4.92,4.92,4.971940140392863,5.396873268912685,15.64,15.64,0.9
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.6680280990068,9.591715418318776,2.8,2.8,,,3439.0,15000.0,"Lake Eber, Akarcay basin",8.63,9.25,3.4277311053417905,4.280989605563438,9.62,14.11,9.488894092496093,16.23383023592804,5.569396659445152,-14.230760674782148,20.52221004984647,17.445401585458406,0.9
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.695045837173264,9.627960096409504,2.8,2.8,,,3439.0,15000.0,Lake Beysehir,7.8,8.2,2.328944856213832,4.844427494104389,8.0,11.8,5.582652356392533,10.2454602042166,7.89,7.89,3.0,25.5,0.9
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.695907713448603,9.604360762382996,2.8,2.8,,,3439.0,15000.0,Selevir Reservoir ,8.21,8.21,3.3005909999356167,4.004465899796633,8.25,8.25,6.819905655572168,8.353594442744562,4.006949253862406,-13.552938889549154,13.01,13.01,0.9
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.678129425524274,9.582842479518456,2.8,2.8,,,3439.0,15000.0,Lake Aksehir,7.06,7.1,2.8998593062365736,4.530756145807092,8.10940993686035,30.4256676535608,1.909305406914388,18.660664740610983,8.658519693056059,8.123529304900359,20.20261103014852,22.08706612760381,0.9
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.670359826052756,9.582923311858847,2.8,2.8,,,3439.0,15000.0,Manavgat River (Mediterranean basin),7.067521581998066,7.896693245186241,2.6428822919759383,4.891466173880093,7.54967255800921,30.753224415355845,2.212423527365612,19.583303231561857,6.812585223153127,101.64110850347504,18.94001400179113,25.975386075157505,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,31.9,18.6,25.0,30.0,5.0,5.0,2.404292471675482,3.036192320700115,3.33,650.0,300.0,1000.0,Laguna Santa Elena (Chile),6.9,6.9,220.0,220.0,8.78,8.78,5.448077045087576,6.703552755843263,7.94,7.94,6.0,14.0,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.66543874906439,9.605465390291574,2.7769407730738167,3.119054502680911,3.33,,3439.0,15000.0,Napostá Grande stream (Argentina),6.0,8.5,2.529283087183525,4.516154788080745,9.880028925929372,23.12158100489264,-3.407272811383379,1.6622680033389856,1.2980993827223486,67.69832053634758,6.0,9.0,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.529540039749202,9.583210034236965,2.8821333790218686,3.076574916543659,3.33,,3439.0,15000.0,"Napostá Grande (capture site, metabolic study)",6.5,8.5,2.126723179448669,5.532151806584902,6.364272701154435,31.404406529163715,0.2089831156967712,18.08270009038588,4.867003592861666,259.84494240706647,16.584834903200814,33.527609073787495,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.534970805784194,9.588950263849314,2.9179122609969177,3.068520335072284,3.33,,3439.0,15000.0,Alqueva Reservoir (Portugal),7.5,8.5,2.831527265532443,4.821791579945355,6.0,9.0,4.994447939957869,9.28102530819887,6.156425227456175,82.33121984677922,18.966774791162724,23.75625930876362,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.533463614676045,9.586200851025868,2.902338099743901,3.073957745224207,3.33,,3439.0,15000.0,Odelouca River (Portugal),7.0,8.2,2.5695091203383145,5.070834449010122,5.0,9.0,2.952795737475366,7.282216044949719,6.291860056451287,135.21116629854657,18.23030091010931,27.15050309806882,0.9
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.54155280762998,9.596251085720874,2.8726004567044057,3.083464334657117,3.33,,3439.0,15000.0,Lower Paraná / Río de la Plata basin (Argentina),6.5,8.0,2.0971683849047023,5.3093469094634775,5.0,9.0,0.2883313628004629,2.6847449393240828,2.960738639484997,271.3363775619826,10.0,30.0,0.9
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,33.0,22.5,24.0,28.0,4.0,4.0,2.844576244195253,3.050944998912237,2.95,,3439.0,15000.0,"Mekong Delta, freshwater tidal zone (Vietnam)",6.5,8.5,0.0,30.0,4.0,7.5,1.0,4.0,7.710911198448397,132.07457850936407,24.0,30.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.512128790680364,9.575872979371873,2.967474115921958,3.070712612736948,2.95,,3439.0,15000.0,"Mekong Delta, Vietnam",7.0,8.2,5.0,30.0,3.5,6.5,1.2,3.5,9.638073671845463,105.89971825270352,25.0,31.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.552628685565852,9.593457300471414,2.852661440870407,3.061477454248484,2.95,,3439.0,15000.0,"Moreton Bay & tidal creeks (Queensland, Australia)",7.5,8.5,32.0,35.0,6.0,9.0,0.5,2.5,1.0,20.0,18.0,28.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.546140569707278,9.59121247311857,2.918038405929172,3.076033502684373,2.95,,3439.0,15000.0,Moreton Bay,7.2,8.4,0.5,34.0,4.5,8.0,0.8,3.0,2.0,50.0,19.0,28.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.484156377166762,9.595970837073471,2.8596640070096004,3.0452861910747444,2.95,,3439.0,15000.0,Jubail Northern Arabian Gulf,7.8,8.4,38.0,45.0,2.0,6.5,6.969002742737427,13.415528004942878,4.812931305790395,283.70972355591243,14.0,36.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.499274819929273,9.5838155122205,2.922856659349561,3.0483666349749456,2.95,,3439.0,15000.0,Red Sea / Gulf of Aqaba coastal estuaries (records across Red Sea region),7.8,8.4,36.0,42.0,5.0,7.5,7.473103888629677,13.40447807217398,8.537115511297408,125.1400671752969,22.0,31.0,0.25
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,,,,,9.507244100810022,9.584220730818204,2.903386847210651,3.050491447734095,2.95,,3439.0,15000.0,Coastal bays Indian Ocean / East Africa,7.8,8.4,33.0,36.0,4.5,7.0,7.366082765306022,13.086550835172812,8.409580792326539,99.9009413106774,22.0,29.0,0.25
F0031,Misgurnus anguillicaudatus,Pond loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,invasive,other,4.25,35.775,18.44714,5.0,25.0,20.0,20.0,3.024047454341471,3.1606640124684726,3.24,,2000.0,15000.0,"Rice paddies, Sado Island ",6.0,8.0,0.0,0.0,1.0,8.0,-2.900141543127216,-3.493767992943864,3.087157449903323,260.7575329520244,5.0,25.0,0.9
F0031,Misgurnus anguillicaudatus,Pond loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,invasive,other,4.25,35.775,18.44714,5.0,25.0,20.0,20.0,3.077814707857058,3.15044314709968,3.24,,2000.0,15000.0,Kaminokawa paddy plots,6.5,7.8,0.0,0.0,2.0,9.0,-0.7522687489808604,-0.0390288196913859,4.589732855739581,195.9708903172634,8.0,24.0,0.9
F0031,Misgurnus anguillicaudatus,Pond loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,invasive,other,4.25,35.775,18.44714,5.0,25.0,20.0,20.0,3.1126001506770344,3.145780770634208,3.24,,2000.0,15000.0,Bauko reservoirs ,6.5,8.0,0.0,1.0,2.0,8.0,-0.8871772988642839,-1.3151636445203327,1.4406418249087007,351.7018561867367,2.0,30.0,0.9
F0031,Misgurnus anguillicaudatus,Pond loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,invasive,other,4.25,35.775,18.44714,5.0,25.0,20.0,20.0,3.1393818809894856,3.153665875845108,3.24,,2000.0,15000.0,McNutt Creek,6.5,7.8,0.0,0.0,6.0,9.0,-0.684581406202323,-2.85805461767797,4.746943817101959,169.23485028610662,8.0,22.0,0.9
F0031,Misgurnus anguillicaudatus,Pond loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,invasive,other,4.25,35.775,18.44714,5.0,25.0,20.0,20.0,3.0317513929177164,3.1593278681506907,3.24,,2000.0,15000.0,Murray River system (riverine sites where established populations reported),6.0,8.5,0.0,2.0,1.0,9.0,-2.9449911047326403,-3.1669000751544063,0.9729561673044992,352.2965496733244,2.0,28.0,0.9
F0032,Nandus nandus,Gangetic leaffish,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,reported,predator,,36.0,13.25,22.0,26.0,4.0,4.0,2.936643425577582,3.041643597123736,3.89,,3439.0,15000.0,River Ganga ,7.2,9.51,0.01,31.79,6.0,9.04,0.0,3.83,3.7,523.0,3.21,36.6,0.25
F0032,Nandus nandus,Gangetic leaffish,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,reported,other,,36.0,13.25,22.0,26.0,4.0,4.0,2.876443601602157,3.041725709082965,3.89,,3439.0,15000.0,River Brahmaputra ,7.0,8.5,0.0,0.0,9.0,9.0,4.0,4.0,3.021868580608197,202.7498524176611,15.0,28.0,0.25
F0032,Nandus nandus,Gangetic leaffish,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,reported,other,,36.0,13.25,22.0,26.0,4.0,4.0,2.6834505775788764,3.060527580556195,3.89,,3439.0,15000.0,Padma River (Bangladesh),6.5,8.0,0.0,0.0,4.35,10.47,1.26,3.12,5.373642951178112,31.33925338869329,18.36,18.36,0.25
F0032,Nandus nandus,Gangetic leaffish,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,reported,other,,36.0,13.25,22.0,26.0,4.0,4.0,2.87514820134064,3.037217942833764,3.89,,3439.0,15000.0,"Kaptai Lake (Rangamati, Bangladesh)",6.82,7.96,0.0,0.0,6.1,7.65,2.9336109792492344,7.702028185739476,6.373262863677169,168.91175728834406,20.9,31.8,0.25
F0032,Nandus nandus,Gangetic leaffish,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,reported,other,,36.0,13.25,22.0,26.0,4.0,4.0,2.839478251570623,3.041775767791559,3.89,,3439.0,15000.0,Chilika Lake (sectors aggregated),7.0,8.5,0.0,36.0,1.6,10.17,0.22,6.015,7.585260130954341,122.04469929105778,24.0,30.0,0.25
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,invasive,other,,44.8,11.45,18.0,22.0,4.0,4.0,2.501998431264595,3.071497275105302,2.0,,3439.0,15000.0,Lake Khanka (Xingkai),6.5,8.0,0.0,0.5,4.6,7.0,0.16,111.9,-1.8791537885748468,257.16737115783474,0.0,20.0,0.9
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,invasive,other,,44.8,11.45,18.0,22.0,4.0,4.0,2.4123847227887008,3.0887847212957005,2.0,,3439.0,15000.0,Songhua River,4.95,9.3,0.0,0.0,0.0,14.0,9.59,9.59,-4.1780945719565565,426.0305352346208,-1.0,26.0,0.9
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,invasive,other,,44.8,11.45,18.0,22.0,4.0,4.0,2.7181618308804247,3.049470919590485,2.0,,3439.0,15000.0,Lake Dianchi (Waihai),7.0,9.5,0.1,0.5,4.0,4.0,3.91,3.91,-1.4822863998844191,279.08238892067,8.0,25.0,0.9
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,invasive,other,,44.8,11.45,18.0,22.0,4.0,4.0,2.6910433907146647,3.0488151406731583,2.0,,3439.0,15000.0,Lake Dianchi (Caohai),7.0,9.5,0.1,0.5,4.0,4.0,10.98,10.98,-0.7436206666908909,272.99847730360324,8.0,25.0,0.9
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,invasive,other,,44.8,11.45,18.0,22.0,4.0,4.0,2.7285299101249287,3.062606209591457,2.0,,3439.0,15000.0,Pearl River Estuary (Nansha),6.2,8.0,0.0,30.0,3.1,7.9,2.0,13.5,1.994158470910043,280.1174740004506,9.0,29.0,0.9
F0034,Puntius vittatus,Greenstripe barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,reported,other,,50.0,,20.0,24.0,4.0,4.0,2.877063245438975,3.050274081854927,2.0,,300.0,15000.0,Maben Wathurawa Swamp Forest ,6.5,6.5,0.02,0.02,5.65,5.65,1.5078965956716992,5.363975227780752,11.276015988031126,-10.660983537500272,26.51,26.51,0.25
F0034,Puntius vittatus,Greenstripe barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,reported,other,,50.0,,20.0,24.0,4.0,4.0,2.830206669399714,3.0506807784233736,2.0,,300.0,15000.0,Kadalundi River basin ,6.3,8.0,2.306056988016571,5.019896182178777,7.32419451258724,32.04859776897784,-0.3162483317449194,18.97710869644235,5.515233223812753,221.2427177708224,19.02366323998121,33.228407652117184,0.25
F0034,Puntius vittatus,Greenstripe barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,reported,other,,50.0,,20.0,24.0,4.0,4.0,2.7849849537882405,3.0650140947586886,2.0,,300.0,15000.0,Kadalundi Puzha ,6.0,6.5,2.7668413246045303,4.314957801054144,8.604549046387287,30.78645213763233,-2.209858941231236,14.4253936847105,8.54051188463973,41.76288081213016,20.0,24.0,0.25
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.8590039164803005,3.015848324709495,2.51,,3439.0,15000.0,"Chalakudy River, Athirappilly",7.2,7.2,2.8866460867171404,4.676670645574426,0.73,0.73,4.721329036326207,9.40298818465629,0.73,0.73,32.7,32.7,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.9003451254366426,3.039562307617045,2.51,,3439.0,15000.0,"Chalakudy River, Puliyarkutti",7.79,7.79,3.109464340432072,4.806437985537573,5.4,5.4,8.252106434719085,17.645884106254535,34.8,34.8,23.5,23.5,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.838124262717507,3.0632907564017064,2.51,,3439.0,15000.0,"Periyar River, Anjurily",7.2,7.2,3.0176547001071734,4.90125630975494,4.86,4.86,5.881474453879189,15.351578965797373,47.5,47.5,19.2,19.2,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.806411618166387,3.0286022206009573,2.51,,3439.0,15000.0,"Periyar River, Valukuparai",7.7,7.7,2.8572549995330885,4.642798968737498,0.7,0.7,6.863727198447489,13.243790526772512,15.1,15.1,24.8,24.8,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.945873218117459,2.9879891879924543,2.51,,3439.0,15000.0,"Cauvery River, Sinnaru",9.2,9.2,3.103695353452017,4.533891265888244,3.11,3.11,13.406389065357503,21.663520692331268,2.65,2.65,30.2,30.2,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.7541214179244733,3.0400627030139185,2.51,,3439.0,15000.0,Thamirabarani River ,6.9,8.2,2.587673832951154,4.548625686126013,7.805000105032863,32.31539392926572,1.746964022955492,20.8279603979684,0.4,75.6,19.6831363685979,28.00369573360929,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.715593224590383,3.0445704535695124,2.51,,3439.0,15000.0,Pamba River ,6.5,8.0,2.3756909110849764,4.899372722271769,2.0,6.5,0.5,4.0,2.0,30.0,24.0,30.0,0.7
F0035,Dawkinsia filamentosa,Blackspot barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,established,other,,50.0,15.0,20.0,24.0,4.0,4.0,2.8102500338603305,3.0411109825655047,2.51,,3439.0,15000.0,Bharathapuzha River ,6.889157634836467,7.862345858535575,2.6860927436484348,4.559939336348933,8.336924458642189,31.25927191645834,1.922588357877448,20.74265084293394,6.505264023904097,100.3598789374006,20.690971424222823,26.77836895320701,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,Yangtze River ,6.5,9.8,0.0,0.0,3.5,10.5,0.7,4.0,2.0,120.0,4.0,30.0,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,Poyang Lake ,6.5,8.5,0.0,0.25,4.2,11.2,0.7,3.0,3.0,60.0,3.1,28.0,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,San Joaquin River ,7.0,8.5,0.0,1.5,4.0,10.0,1.160743699337946,3.1368447915360536,1.0,400.0,5.0,28.0,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,"Watarase system, Honshu",6.5,8.5,0.0,0.0,2.0,8.0,0.2937502920009507,3.3327631713411625,5.35790846020338,228.3376930748932,15.0,30.0,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,"Lanterne stream, Chevigney-sur-l'Ognon, Doubs",7.0,8.5,0.0,0.0,6.720178427332227,28.64965834489585,1.4982383395667078,16.067688772545996,5.396986786439081,189.32046275699372,15.626643460281212,28.28236474431512,0.7
F0036,Paramisgurnus dabryanus,Large-scale Loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,established,other,,58.0,21.5,10.0,25.0,15.0,15.0,3.3,3.3,,,3439.0,15000.0,Powder River basin ,6.5,9.0,0.0,0.0,4.0,12.0,1.0,6.0,1.0,200.0,0.0,25.0,0.7
F0037,Geophagus surinamensis,Redstriped eartheater,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,65.0,12.0,22.0,25.0,3.0,3.0,2.3,2.3,,,3439.0,250.0,Suriname/Guyana River,7.0,7.5,0.0,0.0,8.799188518130574,32.484933809420035,2.445425203930082,21.941616724061355,7.459282132599286,8.534659887825228,22.25,22.25,0.7
F0038,Macrognathus circumcinctus,Half-banded Spiny Eel,Animalia,Chordata,Actinopterygii,Synbranchiformes,Mastacembelidae,Macrognathus,reported,predator,,67.0,26.8,24.0,27.0,3.0,3.0,2.820297854997624,3.0298286196977484,4.01,,3439.0,15000.0,Mekong basin river,7.0,7.0,2.905508026272338,4.272621019528001,8.490761055979698,32.28289614527084,2.416020113081085,23.00284642457501,8.935877942221154,34.21370619832348,24.0,27.0,0.25
F0039,Psalidodon fasciatus,Banded astyanax,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,invasive,other,3.5,69.7,15.325,20.0,25.0,5.0,5.0,2.757209329607786,3.07143155162858,3.26,,3439.0,15000.0,"Caño Cali (Panama, tributary of Río San Francisco basin)",5.5,7.0,2.6948200394758395,4.726268405631339,7.782714094958721,34.331921688237244,-3.800799948627184,15.47215223085404,9.871842864543355,61.05876847688799,24.0,27.0,0.9
F0040,Puntius sophore,Pool barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,established,other,,70.0,11.665,22.0,,9.66826948894722,9.581647278940991,2.6,2.6,,11774.75,2864.5,20685.0,"Chilika Lagoon (Odisha, India)",6.41,8.55,0.13,36.02,1.6,11.9,0.0748245849186055,7.941585470862138,5.595997232890538,289.30371748984305,16.24196476647577,35.620651172076734,0.7
